id;satrt;end;update;status;cause;Severity;code_objet_IdFM;type_objet;station_Name _IdFM;titre_du_message;corps_du_message
8fb7a096-37fb-11ed-9231-005056a47b86;2022-08-18T23:00:00+02:00;2022-08-19T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-09-19T23:00:00+02:00;2022-09-20T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-09-12T23:00:00+02:00;2022-09-13T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-05T23:00:00+02:00;2022-10-06T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-04T23:00:00+02:00;2022-10-05T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-09-27T23:00:00+02:00;2022-09-28T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-09-22T23:00:00+02:00;2022-09-23T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-20T23:00:00+02:00;2022-10-21T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-18T23:00:00+02:00;2022-10-19T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-14T23:00:00+02:00;2022-10-15T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-10-13T23:00:00+02:00;2022-10-14T04:30:00+02:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-11-09T22:00:00+01:00;2022-11-10T03:30:00+01:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-11-07T22:00:00+01:00;2022-11-08T03:30:00+01:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-12-01T22:00:00+01:00;2022-12-02T03:30:00+01:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
8fb7a096-37fb-11ed-9231-005056a47b86;2022-11-24T22:00:00+01:00;2022-11-25T03:30:00+01:00;2022-09-19T13:15:11+02:00;future;travaux;bloquante;C01843;line;Transilien Tramway T4;Ligne T4 : Bondy-Aulnay/Hôpital M. 15/08 au 30/12;"<p>P&#233;riode : &#224; partir de 21h<br><br>Dates : du lundi 15 ao&#251;t au vendredi 30 d&#233;cembre sauf les samedis et les dimanches<br><br>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois et entre Bondy et H&#244;pital de Montfermeil.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-t4-aulnay-bondy-hopitaldemontfermeil-du15aoutau30decembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
9060bac8-2eb9-11ed-b0ec-005056a47b86;2022-09-12T02:00:00+02:00;2022-10-15T01:59:00+02:00;2022-09-07T18:30:04+02:00;active;perturbation;perturbée;C02455;line;Marne-la-Vallée Bus 20;MLV L20c - Travaux Noisiel du 12-09 au 14-10;"<p><div class=""fckcontainer""><p>En raison de travaux de voirie (g&eacute;othermie) sur la commune de Noisiel, le boulevard Pierre Carle sera ferm&eacute; &agrave; la circulation.</p><br><p>Une d&eacute;viation sera mise en place par le cours de l&rsquo;Arche Gu&eacute;don, rue Claire Meunier et rue Henri Meunier.</p><br><p>Attention, l&rsquo;arr&ecirc;t &laquo; les Quatre Pav&eacute;s&nbsp;&raquo; &agrave; Noisiel sera effectu&eacute; matin et soir sur l&rsquo;arr&ecirc;t situ&eacute; sur le giratoire.</p><br><p>Du lundi 12 septembre au vendredi 14 octobre 2022.</p><br><p>Nous vous prions de bien vouloir nous excuser de la g&ecirc;ne occasionn&eacute;e.</p></div><a href='https://www.transdev-idf.com/horaire-ligne-20-marne-la-vallee_510'>En savoir plus sur cette information.</a></p>"
47f980fe-450b-11ed-bedb-005056a44da2;2022-10-09T07:00:00+02:00;2022-10-09T19:00:00+02:00;2022-10-06T04:10:27+02:00;future;perturbation;perturbée;C00573;line;Marne et Seine Bus K;VSG - Av Valenton - ligne K;"<p><div class=""fckcontainer""><br><p>En raison de travaux pr&eacute;vus sur l'avenue de Valenton &agrave; Villeneuve-St-Georges le<u>&nbsp;dimanche 25 septembre 2022 de 8h00 &agrave; 17h00</u>&nbsp;:</p><br><p>L'arr&ecirc;t &quot;Emile Zola&quot;, &quot;Edouard Vaillant&quot;, &quot;Jules Ferry&quot; et &quot;Tourelles&quot; ne sont pas desservis dans les deux sens de circulation.</p><br><p>Reportez-vous &agrave; l'arr&ecirc;t&nbsp;&nbsp;&quot;Couperain&quot; de la ligne O1 avenue du Champ Saint Julien.</p><br><p>Ou</p><br><p>Aux arr&ecirc;ts &quot;Berthelot&quot;, &quot;HBM&quot;, &quot;Massenet&quot; et &quot;Marc Seguin&quot; des lignes J1 et J2 rue Pasteur et avenue Anatole France;</p><br><p>Nous vous rappelons que le port du masque est fortement recommand&eacute; &agrave; bord des v&eacute;hicules.</p><br><p>La STRAV vous remercie de votre compr&eacute;hension.</p><br><p>&nbsp;</p><br><p>FI_2022_116</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-k-marne_et_seine_045'>En savoir plus sur cette information.</a></p>"
93a1db38-963c-11ec-b2d3-005056a47b86;2022-02-25T15:12:26+01:00;2023-02-25T15:12:26+01:00;2022-02-25T15:12:26+01:00;active;perturbation;perturbée;422420;stop_area;Viroflay Rive Droite (Viroflay);Panne d'un ascenseur;GARE DE VIROFLAY RIVE DROITE Panne de l'ascenseur situé VRD Quai 1/ MZH, direction Viroflay
947f36c2-52da-11ec-9b07-005056a44da2;2021-12-01T21:12:08+01:00;2022-12-01T21:12:08+01:00;2021-12-01T21:12:08+01:00;active;perturbation;perturbée;422420;stop_area;Viroflay Rive Droite (Viroflay);Panne d'un ascenseur;GARE DE VIROFLAY RIVE DROITE Panne de l'ascenseur situé VRD MZH /Surface, direction mezzanine
950a8fae-f18d-11ec-83f0-005056a44da2;2022-06-21T22:11:33+02:00;2023-06-21T22:11:33+02:00;2022-06-21T22:11:33+02:00;active;perturbation;perturbée;63923;stop_area;Viroflay Rive Gauche (Viroflay);Panne d'un ascenseur;GARE DE VIROFLAY RIVE GAUCHE Panne de l'ascenseur situé VRG MZB/Surface, direction mezzanine, jusqu'au 2022-06-22
951e7b52-5db5-11ec-b723-005056a47b86;2022-01-01T01:00:00+01:00;2023-01-01T00:59:00+01:00;2021-12-15T16:45:01+01:00;active;perturbation;perturbée;C02264;line;Argenteuil - Boucles de Seine Bus 20;Ligne 20 Nouveaux contacts;"<p><div class=""fckcontainer"">A partir du 1er janvier 2022, toutes les informations concernant votre ligne 20 seront disponibles sur la page d'actualités locales d'Argenteuil Boucles de Seine du site www.iledefrance-mobilites.fr<br>Nous vous remercions de votre compréhension.</div><a href='https://www.transdev-idf.com/horaire-ligne-20-esf_012'>En savoir plus sur cette information.</a></p>"
56ae410c-2e95-11ed-aa69-005056a47b86;2022-10-26T00:30:00+02:00;2022-10-26T04:00:00+02:00;2022-09-07T14:10:46+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Austerlitz-Pont de Rungis du 03 au 28/10;"<p>P&#233;riode : de 22h30 jusqu'&#224;  fin de soir&#233;e<br><br>Dates : du lundi 03 au vendredi 28 octobre sauf week-ends.<br><br>Le trafic est interrompu entre Paris Austerlitz et Pont de Rungis A&#233;roport d'Orly.<br></p><p>Dernier train au d&#233;part de Paris Austerlitz pour Pont de Rungis &#224; 22h27.<br>Dernier train au d&#233;part de Pont de Rungis pour Paris Austerlitz &#224; 22h08.<br></p><p>Les lignes r&#233;guli&#232;res de bus de ville sont renforc&#233;es pendant cette p&#233;riodes.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-pontderungis-du03au31octobre.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br></p><p><br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motifs: modernisation et extension du r&#233;seau, travaux de d&#233;veloppement du Grand Paris, mise en accessibilit&#233; de la gare d&#8217;Orly Ville.<br><br><br></p>"
4eb9a3ba-431c-11ed-a595-005056a47b86;2022-11-29T23:00:00+01:00;2022-11-30T03:00:00+01:00;2022-10-03T17:07:17+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Vers.Chantiers- Paris Austerlitz 2-30/11;"<p>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Au d&#233;part de Versailles Chantiers (22h14), le dernier train &#224; destination de Gare d'Austerlitz est supprim&#233;.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place de Versailles Chantiers vers Paris Austerlitz, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-versailleschantiers-parisausterlitz-du02au30novembre.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : modernisation et extension du r&#233;seau.</p><p><br><br></p>"
4eb9a3ba-431c-11ed-a595-005056a47b86;2022-11-24T23:00:00+01:00;2022-11-25T03:00:00+01:00;2022-10-03T17:07:17+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Vers.Chantiers- Paris Austerlitz 2-30/11;"<p>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Au d&#233;part de Versailles Chantiers (22h14), le dernier train &#224; destination de Gare d'Austerlitz est supprim&#233;.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place de Versailles Chantiers vers Paris Austerlitz, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-versailleschantiers-parisausterlitz-du02au30novembre.pdf"" target=""_blank"">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : modernisation et extension du r&#233;seau.</p><p><br><br></p>"
98c5708a-448c-11ed-8591-005056a44da2;2022-10-05T13:00:00+02:00;2022-11-08T00:59:00+01:00;2022-10-05T13:03:36+02:00;active;perturbation;perturbée;C00067;line;Paris Saclay Bus 2;PERTURBATIONS A PRÉVOIR SUR LE RÉSEAU DE BUS PARIS SACLAY;"<p>Certains passages de bus ne sont pas assurés. </p><p><b>Pour les lignes 2 / 3 / 4 / 22 / 23 / DM11C / 91.06, veuillez vous reporter aux fiches horaires adaptées.</b></p><p><a href=""https://prismic-io.s3.amazonaws.com/portail-idfm-operateurs/ffb87b92-b991-4340-8c5f-bdac87cd9d0e_Ligne+2+V2.pdf"" target=""_blank"">Ligne 2 - Fiche Horaires Adaptés</a></p><p><b></b></p><p>Nous vous invitons aussi à :<br></p><p>- Consulter le prochain passage de votre bus en temps réel à votre point d'arrêt en flashant le <b>QR code </b>présent.</p><p>- Suivre les infos trafic sur notre compte <b>Twitter @Saclay_IDFM</b></p><p>Nous vous prions de nous excuser pour la gêne occasionnée.</p><p><br></p><p></p>"
9976c6ee-222e-11ed-b534-005056a47b86;2022-08-22T07:00:00+02:00;2022-12-31T22:00:00+01:00;2022-08-22T19:25:05+02:00;active;perturbation;perturbée;C00182;line;Rambouillet Urbain Bus A;Transdev Rambouillet Perturbation Ligne C;"<p><div class=""fckcontainer""><p>&nbsp;Bonjour,</p><br><p>En raison de travaux&nbsp; du 25/07 au 31/12/2022 sur la commune de Rambouillet rue Providence l'arr&ecirc;t &quot;Conservatoire&quot; de la ligne C est d&eacute;plac&eacute; &agrave; quelques m&egrave;tres plus haut.</p><br><p>Veuillez nous excuser de la g&ecirc;ne occasionn&eacute;e.</p><br><p>Le Service Client</p></div><a href='https://www.transdev-idf.com/horaire-ligne-c-reseau_urbain_de_rambouillet_013'>En savoir plus sur cette information.</a></p>"
9976c6ee-222e-11ed-b534-005056a47b86;2022-08-22T07:00:00+02:00;2022-12-31T22:00:00+01:00;2022-08-22T19:25:05+02:00;active;perturbation;perturbée;C01678;line;Rambouillet Urbain Bus C;Transdev Rambouillet Perturbation Ligne C;"<p><div class=""fckcontainer""><p>&nbsp;Bonjour,</p><br><p>En raison de travaux&nbsp; du 25/07 au 31/12/2022 sur la commune de Rambouillet rue Providence l'arr&ecirc;t &quot;Conservatoire&quot; de la ligne C est d&eacute;plac&eacute; &agrave; quelques m&egrave;tres plus haut.</p><br><p>Veuillez nous excuser de la g&ecirc;ne occasionn&eacute;e.</p><br><p>Le Service Client</p></div><a href='https://www.transdev-idf.com/horaire-ligne-c-reseau_urbain_de_rambouillet_013'>En savoir plus sur cette information.</a></p>"
9aa09c1e-431e-11ed-aa66-005056a47b86;2022-11-15T23:30:00+01:00;2022-11-16T03:00:00+01:00;2022-10-03T17:23:44+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Paris Austerlitz - Juvisy du 2 au 30/11;"<p>P&#233;riode : &#224; partir de 22h35 jusqu'en fin de soir&#233;e<br><br>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Le trafic est interrompu entre Paris Austerlitz et Juvisy.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-du02au30novembre.pdf"" target="""">Pour la p&#233;riode du 2 au 30/11 sauf le 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-le14novembre.pdf"" target="""">Pour la journ&#233;e du 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motifs : travaux de d&#233;veloppement du Grand Paris et renouvellement des voies et des cat&#233;naires entre Paris Austerlitz et Juvisy<br><br></p>"
9aa09c1e-431e-11ed-aa66-005056a47b86;2022-11-14T23:30:00+01:00;2022-11-15T03:00:00+01:00;2022-10-03T17:23:44+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Paris Austerlitz - Juvisy du 2 au 30/11;"<p>P&#233;riode : &#224; partir de 22h35 jusqu'en fin de soir&#233;e<br><br>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Le trafic est interrompu entre Paris Austerlitz et Juvisy.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-du02au30novembre.pdf"" target="""">Pour la p&#233;riode du 2 au 30/11 sauf le 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-le14novembre.pdf"" target="""">Pour la journ&#233;e du 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motifs : travaux de d&#233;veloppement du Grand Paris et renouvellement des voies et des cat&#233;naires entre Paris Austerlitz et Juvisy<br><br></p>"
